alarm	-1.4	0.91652	[-1, -1, -2, -2, -2, -2, -1, 1, -2, -2]	en: 0.7470816969871521
alarm	1.2	0.87178	[1, 2, 0, 1, 0, 2, 2, 0, 2, 2]	en: 0.7470816969871521
sam	-1.0	0.63246	[-2, -1, -1, -1, -2, -1, 0, -1, -1, 0]	bs: 0.3754940629005432
amazonka	0.7	0.64031	[0, 1, 1, 0, 1, 0, 1, 0, 1, 2]	en: 0.9488189220428467
amazonit	0.2	0.6	[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]	en: 0.7672762870788574
ambiwalentny	0.5	0.92195	[0, 0, -1, 2, 1, 1, 1, -1, 1, 1]	sw: 1
amor	3.0	0.63246	[3, 3, 2, 4, 3, 2, 4, 3, 3, 3]	pt: 0.4645669460296631
amoralny	-1.6	0.66332	[-1, -2, 0, -2, -2, -2, -2, -2, -1, -2]	id: 0.30485856533050537
amoralizm	-0.7	1.34536	[-2, -1, -2, 0, 0, -3, 2, 0, -1, 0]	id: 0.3734055161476135
amoralisms	-0.7	1.00499	[-2, 0, 1, -1, -2, -1, -1, 1, -1, -1]	hu: 0.2219085991382599
amoralities	-1.2	1.6	[-3, 0, 0, -2, 1, -1, 0, -4, -3, 0]	ms: 0.22447001934051514
amorally	-1.0	1.61245	[-2, 0, 1, -4, -1, 1, 1, -2, -2, -2]	it: 0.3101125657558441
amoretti	0.2	0.4	[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]	it: 0.5486381649971008
amoretto	0.6	0.8	[0, 1, 0, 1, 0, 0, 2, 0, 0, 2]	it: 0.897066056728363
amorettos	0.3	0.64031	[0, 1, 0, 1, 0, 0, 0, 1, 1, -1]	it: 0.6978212594985962
amorino	1.2	0.87178	[2, 1, 1, 0, 3, 1, 1, 0, 1, 2]	en: 1
amorist	1.6	1.0198	[3, 0, 0, 2, 2, 1, 3, 1, 2, 2]	la: 1
amoristic	1.0	1.67332	[1, 0, 2, 3, -1, 3, 1, 3, 0, -2]	la: 1
amorists	0.1	0.9434	[0, 2, 0, 0, 1, 0, -2, 0, 0, 0]	la: 1
amoroso	2.3	0.78102	[3, 1, 1, 2, 3, 3, 3, 3, 2, 2]	pt: 0.33984375
kochliwy	1.8	0.9798	[3, 1, 2, 2, 1, 1, 3, 0, 2, 3]	hi: 0.9585456252098083
amorficznie	0.1	0.7	[-1, 0, 0, 0, 0, 0, 2, 0, 0, 0]	el: 1
amort	-2.1	0.83066	[-3, -1, -2, -2, -2, -2, -2, -4, -1, -2]	et: 0.9609375
amortizable	0.5	1.0247	[2, 0, 1, 0, 1, 1, -2, 1, 0, 1]	gl: 0.58984375
amuse	1.7	0.78102	[1, 2, 1, 1, 2, 1, 1, 3, 3, 2]	fr: 0.55078125
amuser	1.1	1.7	[2, 1, -3, 2, 2, 3, -1, 1, 2, 2]	fr: 1
amusers	1.3	0.45826	[1, 1, 2, 1, 2, 1, 2, 1, 1, 1]	fr: 0.965815007686615
amuses	1.7	0.64031	[1, 2, 1, 2, 2, 2, 1, 2, 3, 1]	fr: 0.5989963412284851
amusia	0.3	1.48661	[0, -1, 1, -1, 2, 2, -1, -1, -1, 3]	mi: 0.8904832601547241
amusias	-0.4	0.66332	[-1, 0, 0, 1, 0, 0, -1, -1, -1, -1]	mi: 0.761872410774231
angers	-2.3	0.9	[-3, -1, -2, -3, -2, -2, -4, -1, -3, -2]	fr: 0.7843137383460999
angriness	-1.7	0.64031	[-2, 0, -2, -2, -1, -2, -2, -2, -2, -2]	jw: 1
animozja	-1.9	1.75784	[-2, -3, -3, -3, -2, 2, 1, -3, -3, -3]	ro: 0.7692334651947021
antagonizm	-1.9	1.04403	[-1, -1, -3, -2, -4, -2, -2, 0, -2, -2]	en: 0.26907965540885925
antagonizmy	-1.2	1.53623	[0, -2, -2, -2, -2, -2, 3, -2, -1, -2]	en: 0.5085538625717163
antagonista	-1.9	0.7	[-3, -1, -2, -3, -2, -2, -1, -2, -2, -1]	it: 0.4015747904777527
antagonizuje	-0.5	1.9105	[-2, 4, -2, -2, 1, 0, -2, 1, -1, -2]	en: 0.1586824357509613
aok	2.0	0.89443	[2, 3, 2, 1, 2, 1, 1, 4, 2, 2]	da: 0.49805447459220886
apathies	-0.6	1.0198	[-1, -1, -1, -2, 0, 1, -1, -2, 1, 0]	hi: 0.2867315411567688
apatia	-1.2	1.32665	[-2, -2, -1, 1, -1, -3, -1, 1, -1, -3]	it: 0.3486085534095764
apeshit	-0.9	2.21133	[-4, -3, 2, -3, -2, -3, 1, 0, 2, 1]	sq: 0.723552405834198
apokaliptyczny	-3.4	0.66332	[-4, -2, -3, -4, -3, -4, -4, -3, -3, -4]	el: 1
apologised	0.4	0.91652	[-1, 0, 2, 0, 0, 1, 0, 2, 0, 0]	no: 1
apologises	0.8	1.07703	[2, 0, 2, 0, 0, 1, 0, 3, 0, 0]	el: 0.8749569058418274
appalls	-1.9	1.37477	[0, -3, -2, -3, -3, -2, -1, -3, 1, -3]	en: 1
taksator	2.6	0.8	[2, 3, 2, 3, 3, 2, 1, 3, 4, 3]	sq: 0.5780730247497559
arguer	-1.6	0.4899	[-2, -2, -1, -2, -1, -1, -2, -2, -2, -1]	fr: 0.69921875
arguers	-1.4	0.4899	[-2, -1, -1, -2, -1, -1, -2, -2, -1, -1]	la: 1
argument	-1.5	0.80623	[-3, -1, -1, -1, -1, -2, 0, -2, -2, -2]	en: 0.8181818723678589
arogancko	-1.8	1.4	[-3, -2, 2, -3, -1, -3, -2, -2, -2, -2]	hr: 0.38909921050071716
dupki	-2.8	0.74833	[-3, -3, -3, -3, -4, -3, -2, -3, -1, -3]	bg: 1
assurance	1.4	0.4899	[1, 1, 2, 2, 1, 1, 1, 2, 2, 1]	fr: 0.51953125
assurances	1.4	0.4899	[2, 2, 1, 1, 1, 2, 2, 1, 1, 1]	fr: 0.671875
assurer	0.9	1.13578	[2, 1, 0, 1, -2, 2, 2, 1, 1, 1]	fr: 1
assurgent	1.3	0.9	[2, 1, 0, 0, 1, 2, 1, 2, 3, 1]	la: 1
assuror	0.5	0.67082	[0, 1, 0, 1, 2, 0, 0, 1, 0, 0]	fr: 0.9268808364868164
assurors	0.7	1.34536	[2, -1, 0, 2, 0, -2, 2, 1, 1, 2]	fr: 0.886186420917511
atraktor	1.2	1.16619	[1, 1, 2, 2, 2, -2, 2, 1, 2, 1]	eo: 1
unikacze	-1.4	0.66332	[-2, -2, -1, -2, -1, -1, 0, -1, -2, -2]	sq: 1
unika	-0.7	0.45826	[-1, -1, -1, -1, -1, -1, 0, 0, 0, -1]	sv: 0.8203125
laureat	1.8	0.6	[2, 2, 1, 3, 2, 2, 1, 1, 2, 2]	ro: 0.48046875
axe	-0.4	0.8	[-2, 0, 0, 0, 0, 0, -1, -1, -1, 1]	fr: 0.6796875
ban	-2.6	1.0198	[-4, -3, -4, -3, -2, -1, -3, -2, -1, -3]	zh-CN: 0.4844961166381836
bankster	-2.1	0.53852	[-3, -1, -2, -2, -2, -2, -2, -3, -2, -2]	nl: 0.9386672377586365
bariera	-0.5	0.92195	[-2, 0, 0, -2, -1, -1, 1, 0, 0, 0]	ro: 0.578125
bastardies	-1.8	0.87178	[-2, -1, -3, -2, -2, -2, -1, 0, -2, -3]	hi: 0.20706120133399963
bastardise	-2.1	0.83066	[-2, -1, -4, -2, -2, -3, -2, -2, -2, -1]	hi: 0.26713407039642334
bastardises	-2.3	1.18743	[-1, -4, -2, -3, -3, 0, -2, -4, -2, -2]	es: 0.17513082921504974
bastardising	-2.6	0.8	[-3, -2, -3, -2, -2, -1, -3, -4, -3, -3]	hi: 0.39791983366012573
fronty	-0.8	1.16619	[0, 0, -2, -1, 0, -3, -1, 1, -2, 0]	cs: 0.8511016368865967
blank	-0.4	0.66332	[0, 0, 0, 0, 0, -1, -2, 0, -1, 0]	en: 0.8549019694328308
beauts	1.7	0.78102	[1, 2, 0, 3, 1, 2, 2, 2, 2, 2]	ms: 0.9781503677368164
benefic	1.4	0.4899	[2, 2, 1, 1, 1, 2, 2, 1, 1, 1]	ro: 0.98046875
benefice	0.4	0.66332	[0, 2, 0, 1, 0, 0, 1, 0, 0, 0]	ro: 0.83984375
benefices	1.1	0.83066	[1, 1, 1, 0, 1, 0, 1, 1, 2, 3]	fr: 0.7890625
beneficjant	2.1	0.83066	[1, 3, 2, 2, 2, 1, 3, 3, 1, 3]	en: 0.24208234250545502
beneficiate	1.0	1.18322	[0, 0, 1, 3, 1, 0, 2, 0, 3, 0]	ca: 0.4609375
suka	-2.8	0.87178	[-1, -4, -2, -4, -3, -2, -3, -3, -3, -3]	id: 0.6138996481895447
bitcheries	-2.3	0.78102	[-2, -2, -2, -4, -2, -2, -3, -1, -3, -2]	en: 1
bitchery	-2.7	1.18743	[-2, -2, -4, -2, -4, -4, -1, -1, -3, -4]	en: 1
suki	-2.9	0.9434	[-2, -1, -3, -3, -2, -4, -4, -3, -3, -4]	ja: 1
bitchier	-2.0	0.63246	[-2, -3, -1, -2, -3, -1, -2, -2, -2, -2]	ja: 0.7571642398834229
suka	-3.0	0.7746	[-2, -4, -2, -3, -4, -3, -3, -4, -2, -3]	id: 0.6138996481895447
bitchily	-2.6	1.11355	[-4, -4, -2, -2, -1, -4, -1, -2, -3, -3]	ja: 0.7184592485427856
suka	-2.6	0.66332	[-3, -3, -2, -2, -3, -3, -1, -3, -3, -3]	id: 0.6138996481895447
suka	-1.1	1.64012	[-2, 2, -2, -1, 2, -1, -2, -2, -3, -2]	id: 0.6138996481895447
bittered	-1.8	1.07703	[-1, -1, -3, -1, -2, -4, -2, 0, -2, -2]	en: 0.6072621941566467
bitterer	-1.9	1.04403	[-1, -2, -3, -1, -1, -4, -3, -1, -2, -1]	de: 0.98046875
bitterweeds	-0.5	0.67082	[0, -2, 0, -1, -1, 0, 0, -1, 0, 0]	de: 0.6738171577453613
bla	-0.4	1.49666	[-2, -1, -1, -1, -1, -1, -1, 3, 2, -1]	no: 0.55078125
blam	-0.2	1.16619	[-1, 0, 0, -1, -1, -2, -1, 1, 2, 1]	bs: 0.7272727489471436
blamable	-1.8	0.4	[-2, -2, -2, -2, -1, -1, -2, -2, -2, -2]	de: 0.8203125
blamably	-1.8	0.4	[-2, -2, -2, -2, -1, -1, -2, -2, -2, -2]	de: 0.5847143530845642
blamer	-2.1	0.83066	[-2, -2, -1, -2, -3, -3, -3, -1, -1, -3]	nl: 1
blamers	-2.0	0.63246	[-3, -2, -2, -3, -1, -2, -2, -1, -2, -2]	nl: 1
blesser	2.6	0.66332	[1, 3, 2, 3, 3, 3, 2, 3, 3, 3]	fr: 1
blok	-1.9	1.13578	[-3, -2, -1, -2, 0, 0, -3, -2, -3, -3]	ru: 0.23828125
bloking	-1.6	0.91652	[-1, -1, -1, -1, -2, -2, -4, -1, -2, -1]	hi: 1
bloki	-0.9	1.13578	[-1, 0, -1, -2, -2, -2, -1, -1, 2, -1]	lv: 0.62109375
bomba	-2.2	0.87178	[-2, -2, -1, -3, -4, -3, -2, -1, -2, -2]	es: 0.2684824764728546
premia	2.5	0.67082	[2, 2, 2, 3, 4, 3, 2, 2, 3, 2]	it: 0.22134387493133545
nuda	-1.3	0.45826	[-1, -1, -1, -1, -2, -1, -1, -2, -2, -1]	it: 0.616600751876831
nudy	-1.1	0.83066	[-1, -1, -1, -2, 1, -1, -2, -1, -1, -2]	cs: 0.5157480835914612
boroskopy	-0.1	0.83066	[-1, 0, -1, 2, 0, 0, 0, 0, -1, 0]	cs: 0.524844229221344
boresome	-1.3	0.45826	[-2, -1, -1, -1, -1, -1, -2, -1, -2, -1]	el: 1
bojkot	-1.3	0.45826	[-2, -1, -1, -1, -1, -2, -1, -1, -2, -1]	bs: 0.3607843220233917
bojkot	-1.7	0.64031	[-2, -2, -2, 0, -2, -1, -2, -2, -2, -2]	bs: 0.3607843220233917
braver	2.4	0.8	[3, 2, 2, 1, 4, 2, 3, 3, 2, 2]	fr: 0.73046875
brutalise	-2.7	1.1	[-4, -3, -3, -4, -3, -2, -2, -3, 0, -3]	fr: 0.7184594869613647
brutalised	-2.9	0.83066	[-3, -3, -2, -3, -3, -4, -4, -1, -3, -3]	fr: 0.36403897404670715
brutalises	-3.2	0.4	[-3, -3, -3, -3, -3, -4, -4, -3, -3, -3]	fr: 0.6091150045394897
brutalising	-2.8	0.74833	[-3, -3, -4, -3, -2, -3, -3, -3, -1, -3]	fr: 0.25887200236320496
tyran	-2.2	1.6	[-2, -3, -3, -4, -2, -1, 2, -3, -3, -3]	fr: 0.87109375
bwahaha	0.4	1.0198	[0, 1, 0, 1, 0, 2, -1, -1, 2, 0]	tl: 0.9609375
bwahahah	2.5	0.92195	[3, 4, 2, 2, 2, 3, 1, 2, 2, 4]	tl: 1
calmatives	0.5	0.80623	[-1, 1, 0, 1, 0, 0, 1, 2, 0, 1]	ro: 0.8273125886917114
calmer	1.5	0.67082	[1, 2, 3, 1, 1, 1, 2, 1, 2, 1]	fr: 0.5703125
najspokojniejszy	1.6	0.8	[3, 2, 2, 2, 1, 1, 0, 2, 1, 2]	hr: 0.855894923210144
kalmodulina	0.2	0.4	[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]	te: 0.6717302799224854
rak	-3.4	0.8	[-2, -4, -3, -4, -4, -2, -3, -4, -4, -4]	bg: 0.24015748500823975
care	2.2	0.74833	[2, 1, 2, 1, 2, 2, 3, 3, 3, 3]	ro: 0.6484375
cenzor	-2.0	1.34164	[0, -3, -2, -3, -3, 0, -4, -1, -1, -3]	ro: 0.73828125
chagrin	-1.9	0.53852	[-1, -2, -3, -2, -1, -2, -2, -2, -2, -2]	fr: 0.6015625
pretendent	0.5	1.43178	[0, 0, 2, -1, -2, 1, 3, 0, 2, 0]	ru: 0.887159526348114
pretendenci	0.4	1.56205	[0, -2, -1, 1, 1, 2, 3, 2, -1, -1]	es: 0.44018059968948364
champ	2.1	0.83066	[2, 2, 2, 3, 2, 3, 2, 0, 3, 2]	fr: 0.7559055089950562
champac	-0.2	0.6	[0, 0, -2, 0, 0, 0, 0, 0, 0, 0]	da: 0.3194352090358734
champagnes	0.5	0.92195	[0, 0, 0, 0, 0, 1, 1, 3, 0, 0]	fr: 0.73828125
champaigns	0.5	0.67082	[1, 0, 0, 0, 0, 0, 0, 1, 2, 1]	fr: 0.2557469308376312
champaks	-0.2	0.6	[0, 0, 0, 0, 0, 0, -2, 0, 0, 0]	en: 0.21897104382514954
champer	-0.1	0.53852	[0, -1, 1, 0, 0, 0, 0, -1, 0, 0]	el: 1
champertous	0.3	0.78102	[0, 0, 0, 1, -1, 2, 1, 0, 0, 0]	en: 0.33205488324165344
champerty	-0.2	1.32665	[-2, -1, 0, -1, 0, 0, 0, -2, 2, 2]	en: 0.33479106426239014
champignon	0.4	0.8	[0, 0, 0, 0, 0, 2, 0, 2, 0, 0]	fr: 0.5529412031173706
champignons	0.2	0.6	[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]	fr: 0.7587548494338989
champs	1.8	0.4	[2, 2, 2, 2, 1, 2, 1, 2, 2, 2]	fr: 0.7890625
champy	1.0	1.0	[3, 0, 0, 0, 0, 2, 1, 2, 1, 1]	en: 1
chaos	-2.7	0.9	[-2, -2, -3, -1, -4, -3, -3, -2, -3, -4]	en: 0.7362204790115356
charitablenesses	1.6	1.74356	[2, 2, 3, 4, 1, -1, -2, 3, 2, 2]	en: 0.870853066444397
urok	1.7	0.78102	[3, 1, 1, 3, 2, 2, 1, 1, 1, 2]	ru: 0.66015625
zaklinacze	2.1	0.83066	[2, 1, 2, 2, 4, 3, 2, 1, 2, 2]	ru: 0.8828680515289307
charmeuse	0.3	0.78102	[0, 0, 0, 1, 0, 2, 1, 0, -1, 0]	sv: 0.3984375
charmeuses	0.4	0.66332	[0, 0, 1, 0, 1, 0, 0, 0, 0, 2]	fr: 0.8525477051734924
charminger	1.5	0.67082	[2, 3, 1, 2, 1, 1, 2, 1, 1, 1]	en: 0.9845331311225891
karci	-1.7	1.61555	[-3, -3, -3, -1, 1, -2, 1, -1, -2, -4]	hi: 0.45767447352409363
cheerer	1.7	0.45826	[1, 2, 2, 2, 1, 1, 2, 2, 2, 2]	en: 1
cheerers	1.8	0.87178	[2, 2, 3, 2, 1, 2, 0, 1, 3, 2]	en: 0.9857226014137268
doping	2.3	0.64031	[3, 3, 2, 1, 3, 2, 2, 2, 3, 2]	en: 0.44573643803596497
cheerio	1.2	0.6	[2, 1, 1, 1, 2, 1, 1, 1, 2, 0]	en: 1
cheerlead	1.7	0.78102	[1, 2, 0, 2, 2, 2, 2, 3, 1, 2]	en: 1
cheerleaderka	0.9	0.9434	[1, 1, 0, 2, 1, 0, 0, 1, 0, 3]	en: 1
cheerleaderki	1.2	1.07703	[2, 0, 0, 1, 1, 0, 3, 3, 1, 1]	en: 1
cheerleaderek	1.2	1.07703	[2, 2, 0, 0, 1, 0, 3, 2, 0, 2]	en: 1
cheerleady	1.2	1.07703	[2, 3, 0, 3, 1, 0, 0, 1, 1, 1]	en: 1
cheerled	1.5	1.11803	[0, 2, 1, 4, 2, 2, 2, 1, 1, 0]	en: 1
cherisher	2.2	0.4	[2, 2, 3, 2, 2, 2, 2, 3, 2, 2]	en: 1
ceni	2.2	0.74833	[2, 2, 3, 2, 2, 2, 2, 4, 2, 1]	sl: 0.6484375
chichot	1.7	0.45826	[2, 1, 2, 2, 2, 2, 1, 1, 2, 2]	hi: 0.8201542496681213
chichot	-1.9	0.53852	[-2, -2, -1, -3, -2, -2, -2, -2, -1, -2]	hi: 0.8201542496681213
chichoty	-1.1	0.9434	[-1, -2, 0, -1, -1, -3, 0, 0, -2, -1]	hi: 0.6994288563728333
chucklers	1.2	0.87178	[1, 1, 2, 3, 1, 0, 1, 0, 2, 1]	en: 0.9825175404548645
chichocze	1.1	1.13578	[2, 2, -1, 1, 2, 1, 1, 2, -1, 2]	es: 0.42201846837997437
cleverer	2.0	0.44721	[2, 2, 2, 3, 2, 2, 1, 2, 2, 2]	de: 0.80078125
najmądrzejszy	2.6	0.91652	[4, 3, 2, 2, 4, 3, 2, 1, 2, 3]	sk: 1
combats	-0.8	1.16619	[0, -2, -3, -1, 0, 0, 0, -1, 1, -2]	fr: 0.8313725590705872
komik	1.6	1.0198	[1, 0, 2, 3, 2, 0, 3, 1, 2, 2]	tr: 0.618677020072937
comedienne	0.6	0.66332	[0, 2, 1, 0, 1, 1, 0, 1, 0, 0]	en: 0.80078125
comediennes	1.6	1.11355	[2, 1, 3, 0, 0, 3, 1, 1, 2, 3]	es: 0.2607482671737671
komedie	1.7	1.00499	[0, 2, 1, 3, 3, 3, 1, 1, 2, 1]	cs: 0.450199156999588
comedowns	-0.9	0.53852	[-1, -1, -1, -1, 0, -2, 0, -1, -1, -1]	es: 1
komfort	1.5	0.67082	[1, 3, 1, 2, 1, 1, 2, 1, 1, 2]	de: 0.23320157825946808
komplement	2.1	0.7	[2, 2, 3, 1, 2, 3, 3, 1, 2, 2]	sv: 0.772549033164978
konflikt	-1.3	0.45826	[-2, -2, -1, -2, -1, -1, -1, -1, -1, -1]	de: 0.25
confrontationist	-1.0	1.34164	[-1, -2, -2, 2, 1, -1, -2, -1, -2, -2]	it: 0.47944945096969604
confronter	-0.3	1.1	[0, -2, 1, -2, 0, -1, -1, 0, 1, 1]	fr: 1
confronters	-1.3	1.26886	[-3, -2, -2, -2, -1, -2, 1, 1, -1, -2]	it: 0.656982958316803
dezorientować	-0.9	0.3	[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1]	ro: 0.5248569250106812
myli	-1.3	0.45826	[-1, -2, -1, -1, -1, -1, -1, -1, -2, -2]	lt: 0.7411764860153198
considerate	1.9	1.22066	[2, -1, 3, 2, 2, 2, 4, 1, 2, 2]	it: 0.4296875
consolable	1.1	0.53852	[1, 1, 2, 1, 0, 1, 1, 1, 2, 1]	fr: 0.482742041349411
spisek	-2.4	0.66332	[-2, -2, -3, -3, -2, -2, -4, -2, -2, -2]	sl: 0.8203125
contempts	-1.0	1.48324	[-2, -2, -1, 0, 1, -1, -2, -3, 2, -2]	la: 0.27090516686439514
contestable	0.6	1.0198	[2, -1, 1, 0, 1, -1, 1, 1, 2, 0]	fr: 0.890625
contradictable	-1.0	0.63246	[-1, -1, -2, 0, -1, -1, 0, -1, -1, -2]	es: 0.5540207624435425
contradictor	-1.0	0.63246	[-1, -1, -1, -2, -1, -2, 0, 0, -1, -1]	la: 1
contradictors	-1.6	0.66332	[-1, -2, -1, -2, -1, -1, -3, -1, -2, -2]	es: 0.32048457860946655
convivial	1.2	1.16619	[1, 2, -2, 2, 1, 2, 2, 1, 2, 1]	fr: 0.8515625
kurtuazja	1.5	0.67082	[1, 1, 2, 3, 1, 2, 1, 1, 2, 1]	az: 0.9637928009033203
creatin	0.1	0.53852	[0, 0, 0, 1, 0, 0, 0, 1, -1, 0]	de: 0.671875
chlubny	1.8	0.6	[2, 1, 1, 1, 2, 2, 3, 2, 2, 2]	en: 1
grubiaństwo	-2.0	0.7746	[-3, -1, -1, -1, -3, -2, -3, -2, -2, -2]	lt: 1
crudenesses	-2.0	1.0	[-3, -1, -1, -2, -4, -1, -1, -2, -2, -3]	en: 1
cruder	-2.0	0.89443	[-3, -2, -2, -1, -1, -2, -2, -1, -4, -2]	en: 1
najokrutniejszy	-2.4	1.0198	[-2, -1, -3, -3, -2, -1, -4, -4, -2, -2]	hr: 1
najokrutniejszy	-2.6	0.8	[-4, -3, -2, -4, -2, -2, -2, -2, -2, -3]	hr: 1
najokrutniejszy	-2.9	1.04403	[-2, -3, -4, -4, -4, -3, -1, -2, -2, -4]	hr: 1
pizda	-2.2	2.08806	[-4, -1, -4, -2, 2, -4, -4, -3, 1, -3]	ro: 0.7984189987182617
bystrość	2.3	0.45826	[2, 2, 2, 3, 2, 3, 3, 2, 2, 2]	ru: 1
cutes	1.8	0.87178	[1, 2, 3, 0, 1, 2, 2, 2, 3, 2]	tl: 0.4645669162273407
cutesie	1.0	1.18322	[2, 2, 1, 1, 0, 2, 2, -1, 2, -1]	af: 0.24150750041007996
cutie	1.5	0.80623	[3, 1, 1, 2, 1, 1, 1, 3, 1, 1]	ro: 0.578125
cutiepie	2.0	1.09545	[3, 1, 2, 4, 0, 2, 1, 3, 2, 2]	ro: 0.2811795473098755
cuties	2.2	0.6	[3, 2, 2, 2, 3, 1, 2, 2, 3, 2]	en: 1
re-:	1.6	0.66332	[1, 1, 1, 2, 2, 3, 1, 1, 2, 2]	en: 0.5615383982658386
re:	1.2	0.87178	[1, 1, 1, 2, 1, 1, 2, 2, -1, 2]	en: 0.5615383982658386
d =	1.5	0.67082	[1, 1, 1, 2, 3, 2, 1, 1, 1, 2]	en: 0.3320158123970032
cholera	-1.7	0.64031	[-2, -1, -2, -1, -1, -3, -1, -2, -2, -2]	en: 0.73046875
damnations	-1.4	1.11355	[-2, -1, -2, -3, -2, 0, -1, 1, -2, -2]	la: 0.7162788510322571
damnatory	-2.6	1.42829	[-4, -1, -4, -2, -1, -3, -3, 0, -4, -4]	la: 0.549923837184906
damnified	-2.8	0.9798	[-1, -3, -3, -2, -2, -3, -4, -4, -2, -4]	es: 0.9846153855323792
damnifies	-1.8	0.87178	[-2, -2, -1, -2, -3, -2, -2, 0, -1, -3]	es: 1
damnify	-2.2	0.74833	[-2, -2, -4, -2, -3, -2, -1, -2, -2, -2]	es: 0.9866088628768921
damnifying	-2.4	0.66332	[-3, -1, -2, -2, -2, -2, -3, -3, -3, -3]	es: 1
cholera	-2.4	1.0198	[-3, -3, -2, -2, -3, -2, -4, -2, 0, -3]	en: 0.73046875
cholera	-2.2	0.74833	[-2, -3, -2, -1, -3, -2, -1, -2, -3, -3]	en: 0.73046875
impas	-1.4	0.8	[-2, -2, -1, -3, -1, 0, -2, -1, -1, -1]	ro: 0.91015625
dearths	-0.9	0.7	[0, -1, 0, -1, -2, -1, -2, 0, -1, -1]	ga: 0.49889075756073
decayer	-1.6	0.4899	[-2, -2, -2, -1, -2, -1, -1, -1, -2, -2]	es: 0.5386294722557068
defetysta	-1.7	0.9	[0, -1, -2, -3, -1, -2, -1, -3, -2, -2]	fy: 0.18553398549556732
wada	-1.4	0.8	[-2, -1, -2, -1, 0, -2, -3, -1, -1, -1]	so: 0.5444015860557556
defensemen	0.6	0.91652	[0, 0, 0, 2, 0, 2, 0, 2, 0, 0]	en: 1
bezbronnie	-1.1	0.9434	[-2, -2, -2, -1, 0, -1, 1, -1, -1, -2]	bg: 0.8185210824012756
defensemen	-0.4	0.66332	[0, 0, -2, 0, -1, -1, 0, 0, 0, 0]	en: 1
defensives	-0.3	1.00499	[-1, 0, 0, -1, 0, -1, 0, -2, 2, 0]	ca: 0.94140625
degradacje	-1.5	0.67082	[-2, -1, -3, -1, -2, -2, -1, -1, -1, -1]	en: 0.34076350927352905
degradator	-2.0	0.63246	[-2, -3, -1, -1, -2, -2, -3, -2, -2, -2]	en: 0.33716362714767456
degradatory	-2.0	0.63246	[-2, -3, -1, -2, -2, -2, -3, -2, -1, -2]	en: 0.5978741645812988
degraduje	-2.1	0.83066	[-3, -1, -3, -3, -2, -3, -1, -1, -2, -2]	sk: 1
deject	-2.2	0.6	[-2, -3, -2, -3, -2, -2, -3, -2, -1, -2]	ro: 0.8692241907119751
dejecting	-2.3	0.64031	[-2, -2, -3, -2, -3, -2, -1, -2, -3, -3]	ro: 0.4266715347766876
delectables	1.4	1.35647	[1, 2, 0, 4, 2, 1, 3, -1, 1, 1]	la: 0.9019970297813416
deniers	-1.1	1.13578	[-2, 0, -2, -1, -3, 1, 0, -1, -2, -1]	fr: 0.6796875
depresor	-1.8	1.16619	[-2, -4, -3, 0, 0, -2, -2, -2, -1, -2]	es: 0.45034265518188477
depresory	-1.7	0.9	[-1, -1, -1, -2, -1, -2, -4, -2, -2, -1]	en: 0.5970861911773682
depriver	-1.6	0.91652	[-1, -2, -1, -2, -1, -4, -2, -1, -1, -1]	en: 1
deride	-1.1	1.22066	[-3, -2, -2, -1, -1, -1, 1, -2, -1, 1]	tr: 0.688715934753418
desperateness	-1.5	1.36015	[-1, -2, -2, -2, -3, -3, 1, -2, 1, -2]	es: 0.3448343873023987
desperations	-2.2	1.66132	[-1, -4, -2, -4, -4, -1, -1, -2, 1, -4]	ca: 0.30109766125679016
despisement	-2.4	0.91652	[-3, -3, -2, -1, -3, -1, -4, -2, -2, -3]	es: 0.3245749771595001
despisements	-2.5	1.0247	[-2, -2, -3, -2, 0, -3, -4, -3, -3, -3]	es: 0.3390377461910248
despiser	-1.8	1.07703	[-2, -1, -3, 1, -2, -2, -3, -2, -2, -2]	da: 0.3511693477630615
destructions	-2.3	0.78102	[-3, -2, -2, -2, -1, -3, -4, -2, -2, -2]	fr: 0.890625
determinableness	0.2	1.07703	[0, 0, 0, 1, 0, 1, -1, 2, -2, 1]	es: 0.5018535256385803
determinantalny	-0.3	1.41774	[0, 0, 0, -4, 0, -1, 0, 0, 2, 0]	en: 0.47124749422073364
determinate	0.8	0.87178	[2, 1, 0, 0, 0, 2, 2, 0, 1, 0]	it: 0.58984375
determinanty	0.9	1.3	[2, 0, -2, 1, 2, 2, 2, 0, 0, 2]	ru: 1
devastator	-2.8	0.74833	[-3, -3, -2, -2, -3, -2, -3, -4, -2, -4]	ro: 0.9305019378662109
devilkin	-2.4	0.91652	[-3, -1, -2, -3, -2, -4, -2, -3, -3, -1]	hi: 0.4345613718032837
devilling	-1.8	1.249	[-3, -1, -1, -2, -2, -3, -4, -2, 0, 0]	en: 1
devilments	-1.1	0.7	[-2, -1, -2, -2, -1, 0, 0, -1, -1, -1]	ht: 0.9802444577217102
devilwood	-0.8	1.07703	[0, -1, -2, 0, 0, 0, 0, -3, -2, 0]	en: 0.8381105661392212
